id_tracking_student,NIM,id_tracking_company,student_name,internship_semester,company,position,jenis_penempatan,progress_student,last_update,rejection
TS0209,202114832,TC064,Lestari Nugroho,5,PT Solusi Bangsa,Customer Service Intern,Magang,FU 1,2023-07-08,On Progress
TS0210,202213451,TC064,Zahra Kurniawan,4,PT Solusi Bangsa,Customer Service Intern,Magang,Final Interview,2023-08-03,On Progress
TS0211,202117022,TC064,Rizky Anggraeni,7,PT Solusi Bangsa,Customer Service Intern,Magang,FU 3,2023-08-02,On Progress
TS0212,202123993,TC064,Pandu Safitri,6,PT Solusi Bangsa,Customer Service Intern,Magang,FU 3,2023-08-05,On Progress
TS0213,20225248,TC065,Isna Kusuma,3,PT Makmur Abadi,Content Writer,Magang,Interview User,2023-06-15,On Progress
TS0214,202014524,TC065,Dani Handayani,9,PT Makmur Abadi,Content Writer,Magang,Rejected,2023-06-19,Rejection Screening CV
TS0215,202112407,TC066,Olivia Ramadhani,6,CV Solusi Nusantara,Project Coordinator Intern,Magang,Placement,2023-10-11,Placement
TS0216,202316291,TC066,Nadya Saputra,3,CV Solusi Nusantara,Project Coordinator Intern,Magang,Ghosting,2023-10-17,Ghosting
TS0217,202115853,TC068,Yoga Lestari,5,PT Esa Mandiri,Marketing Staff,Magang,Finish,2023-07-30,On Progress
TS0218,20208077,TC068,Dian Ardiansyah,8,PT Esa Mandiri,Marketing Staff,Magang,Finish,2023-07-12,Rejection Interview User
TS0219,20235379,TC068,Farhan Wijaya,2,PT Esa Mandiri,Marketing Staff,Magang,Finish,2023-07-08,On Progress
TS0220,20215297,TC068,Putri Oktaviani,7,PT Esa Mandiri,Marketing Staff,Magang,Study Case,2023-05-12,On Progress
TS0221,202122274,TC068,Dwi Saputra,6,PT Esa Mandiri,Marketing Staff,Magang,Placement,2023-06-30,Placement
TS0222,202018017,TC069,Ahmad Permana,7,PT Solusi Bersama,Operations Intern,Full-time,Rejected,2023-09-09,Rejection Screening CV
TS0223,202224883,TC069,Kevin Ramadhani,4,PT Solusi Bersama,Operations Intern,Full-time,Finish,2023-08-18,On Progress
TS0224,20226316,TC069,Anisa Hakim,3,PT Solusi Bersama,Operations Intern,Full-time,Interview User,2023-08-13,On Progress
TS0225,202113960,TC070,Gilang Pratama,7,PT Sejahtera Bersama,Production Planning Intern,Part-time,Interview User,2023-09-17,On Progress
TS0226,20208346,TC070,Lina Ningsih,7,PT Sejahtera Bersama,Production Planning Intern,Part-time,Rejected,2023-11-02,Rejection Study Case
TS0227,202110322,TC071,Aditya Mahendra,7,PT Daya Global,Store Supervisor Intern,Magang,Selecting Student by Company,2023-07-31,On Progress
TS0228,20231894,TC071,Hendra Firmansyah,3,PT Daya Global,Store Supervisor Intern,Magang,Rejected,2023-10-01,Rejection Interview User
TS0229,202111268,TC071,Naufal Adriansyah,5,PT Daya Global,Store Supervisor Intern,Magang,Rejected,2023-09-22,Rejection Screening CV
TS0230,202210908,TC071,Amelia Cahyono,3,PT Daya Global,Store Supervisor Intern,Magang,Rejected,2023-09-24,Rejection Study Case
TS0231,202215282,TC072,Galih Ramadhani,3,CV Mandiri Pratama,Marketing Intern,Magang,Selecting Student by Company,2023-04-11,On Progress
TS0232,202023228,TC073,Prita Utami,9,PT Cipta Nusantara,Data Engineer,Magang,Final Interview,2023-07-27,On Progress
TS0233,20216522,TC073,Muhammad Firmansyah,5,PT Cipta Nusantara,Data Engineer,Magang,Selecting Student by Company,2023-06-07,On Progress
TS0234,202324050,TC073,Ratna Anggraeni,2,PT Cipta Nusantara,Data Engineer,Magang,Ghosting,2023-06-29,Ghosting
TS0235,202217820,TC073,Qonita Handayani,4,PT Cipta Nusantara,Data Engineer,Magang,Rejected,2023-08-06,Rejection Screening CV
TS0236,20204623,TC073,Joko Handayani,9,PT Cipta Nusantara,Data Engineer,Magang,Rejected,2023-07-12,Rejection Screening CV
TS0237,202321560,TC073,Rani Hartono,2,PT Cipta Nusantara,Data Engineer,Magang,Rejected,2023-06-18,Rejection Interview User
TS0238,202316239,TC074,Rafi Dewi,2,PT Techno Media,Data Entry Operator,Full-time,FU 1,2023-05-23,On Progress
TS0239,20211404,TC074,Hesti Hidayat,6,PT Techno Media,Data Entry Operator,Full-time,Finish,2023-05-31,On Progress
TS0240,20203647,TC074,Intan Nugraha,8,PT Techno Media,Data Entry Operator,Full-time,FU 1,2023-05-27,On Progress
TS0241,20218115,TC074,Fitri Pangestu,7,PT Techno Media,Data Entry Operator,Full-time,Finish,2023-05-09,Placement
TS0242,202320510,TC074,Vina Fitriani,2,PT Techno Media,Data Entry Operator,Full-time,Placement,2023-06-12,Placement
TS0243,202319260,TC074,Januar Budiman,2,PT Techno Media,Data Entry Operator,Full-time,Rejected,2023-07-29,Rejection Screening CV
TS0244,202111300,TC075,Devi Hakim,7,PT Abadi Systems,Digital Marketing Intern,Part-time,FU 1,2023-07-10,On Progress
TS0245,202323991,TC075,Eka Wibowo,3,PT Abadi Systems,Digital Marketing Intern,Part-time,Rejected,2023-06-17,Rejection Final Interview
TS0246,20207697,TC075,Vina Gunawan,7,PT Abadi Systems,Digital Marketing Intern,Part-time,Ghosting,2023-08-02,Ghosting
TS0247,20219634,TC075,Erlangga Firdaus,7,PT Abadi Systems,Digital Marketing Intern,Part-time,FU 1,2023-07-16,On Progress
TS0248,202118516,TC075,Anggi Syahputra,7,PT Abadi Systems,Digital Marketing Intern,Part-time,FU 1,2023-07-16,On Progress
TS0249,201923303,TC076,Erlangga Cahyono,11,PT Perkasa Nusantara,Data Analyst,Magang,Finish,2023-05-31,Rejection Interview User
TS0250,20206977,TC077,Mega Maulana,8,CV Prima Solusi,IT Support,Magang,Placement,2023-07-20,Placement
TS0251,20223918,TC077,Dian Wardani,5,CV Prima Solusi,IT Support,Magang,Finish,2023-07-08,Placement
TS0252,202224052,TC077,Dani Permana,5,CV Prima Solusi,IT Support,Magang,Ghosting,2023-08-09,Ghosting
TS0253,202010378,TC078,Zahra Ningsih,8,PT Makmur Data,Data Analyst,Magang,Rejected,2023-07-23,Rejection Interview User
TS0254,20213350,TC078,Vina Firmansyah,6,PT Makmur Data,Data Analyst,Magang,Rejected,2023-10-07,Rejection Study Case
TS0255,202120382,TC078,Taufik Kurniawan,7,PT Makmur Data,Data Analyst,Magang,CDC Briefing Student,2023-08-09,On Progress
TS0256,20217445,TC078,Arif Cahyani,6,PT Makmur Data,Data Analyst,Magang,Finish,2023-10-05,On Progress
TS0257,202318091,TC078,Dimas Nugroho,2,PT Makmur Data,Data Analyst,Magang,Ghosting,2023-09-26,Ghosting
TS0258,20237397,TC078,Cahyo Utami,3,PT Makmur Data,Data Analyst,Magang,Finish,2023-09-22,Placement
TS0259,202011831,TC078,Julia Mahendra,8,PT Makmur Data,Data Analyst,Magang,FU 1,2023-08-17,On Progress
TS0260,20215349,TC079,Nadya Saputra,5,PT Karya Global,Marketing Staff,Part-time,Placement,2023-09-07,Placement
TS0261,201920894,TC079,Ulfa Handayani,11,PT Karya Global,Marketing Staff,Part-time,Interview User,2023-07-02,On Progress
TS0262,20224416,TC080,Muhammad Wulandari,5,PT Bumi Bangsa,Content Creator,Magang,Rejected,2023-05-07,Rejection Interview User
TS0263,20220976,TC080,Putri Mahendra,5,PT Bumi Bangsa,Content Creator,Magang,Ghosting,2023-06-20,Ghosting
TS0264,202123717,TC080,Bagus Cahyani,5,PT Bumi Bangsa,Content Creator,Magang,Rejected,2023-05-03,Rejection Screening CV
TS0265,20234093,TC081,Wahyu Prasetya,3,PT Cakra Inovasi,UI/UX Designer,Full-time,Ghosting,2023-07-16,Ghosting
TS0266,20238577,TC082,Mira Hakim,2,PT Sentosa Mandiri,Marketing Intern,Magang,Finish,2023-06-13,On Progress
TS0267,20202484,TC082,Hendra Permana,9,PT Sentosa Mandiri,Marketing Intern,Magang,Ghosting,2023-05-31,Ghosting
TS0268,20214452,TC082,Nanda Wibowo,5,PT Sentosa Mandiri,Marketing Intern,Magang,Rejected,2023-06-12,Rejection Interview User
TS0269,20209888,TC083,Yuni Pangestu,7,PT Media Cerdas,HR Intern,Magang,Interview User,2023-08-09,On Progress
TS0270,201917419,TC083,Winda Hartono,10,PT Media Cerdas,HR Intern,Magang,Rejected,2023-09-05,Rejection Screening CV
TS0271,202220849,TC083,Oki Febriani,4,PT Media Cerdas,HR Intern,Magang,Finish,2023-10-02,Placement
TS0272,202122635,TC083,Sinta Cahyono,7,PT Media Cerdas,HR Intern,Magang,CDC Briefing Student,2023-08-01,On Progress
TS0273,202215878,TC083,Taufik Prabowo,5,PT Media Cerdas,HR Intern,Magang,Finish,2023-09-14,On Progress
TS0274,20232893,TC083,Gibran Pratama,3,PT Media Cerdas,HR Intern,Magang,Ghosting,2023-08-22,Ghosting
TS0275,20205050,TC083,Aldi Permana,7,PT Media Cerdas,HR Intern,Magang,Study Case,2023-07-15,On Progress
TS0276,20220072,TC084,Bagus Suryadi,4,PT Esa Pratama,Software Developer,Magang,FU 1,2023-07-25,On Progress
TS0277,20198650,TC084,Tiara Prabowo,10,PT Esa Pratama,Software Developer,Magang,Placement,2023-09-07,Placement
TS0278,20192696,TC084,Joko Oktaviani,10,PT Esa Pratama,Software Developer,Magang,Interview User,2023-07-24,On Progress
TS0279,20213874,TC084,Mira Adriansyah,6,PT Esa Pratama,Software Developer,Magang,Rejected,2023-09-28,Rejection Final Interview
TS0280,202217754,TC084,Ivan Putra,4,PT Esa Pratama,Software Developer,Magang,Selecting Student by Company,2023-07-05,On Progress
TS0281,202316531,TC085,Ratna Firdaus,2,PT Prima Gemilang,Internal Auditor,Magang,Placement,2023-09-06,Placement
TS0282,20227336,TC086,Galuh Sari,5,PT Bakti Kreatif,Civil Engineer Intern,Part-time,Selecting Student by Company,2023-05-24,On Progress
TS0283,20226686,TC086,Yuni Cahyono,4,PT Bakti Kreatif,Civil Engineer Intern,Part-time,FU 3,2023-07-16,On Progress
TS0284,20209506,TC087,Maulana Wijaya,8,PT Mega Solusi,Lab Technician Intern,Part-time,Placement,2023-06-01,Placement
TS0285,202318737,TC087,Nanda Kurniawan,3,PT Mega Solusi,Lab Technician Intern,Part-time,Rejected,2023-05-27,Rejection Interview User
TS0286,20237237,TC087,Cahyo Prabowo,3,PT Mega Solusi,Lab Technician Intern,Part-time,FU 1,2023-04-12,On Progress
TS0287,20208901,TC087,Farel Ningsih,8,PT Mega Solusi,Lab Technician Intern,Part-time,Rejected,2023-04-10,Rejection Study Case
TS0288,201918397,TC087,Indah Nugraha,9,PT Mega Solusi,Lab Technician Intern,Part-time,Rejected,2023-03-23,Rejection Interview User
TS0289,202013438,TC088,Sari Utami,8,PT Solusi Digital,Quality Control Staff,Part-time,Interview User,2023-04-02,On Progress
TS0290,202122394,TC088,Gibran Ningsih,7,PT Solusi Digital,Quality Control Staff,Part-time,Study Case,2023-03-18,On Progress
TS0291,20205478,TC089,Mira Wibowo,9,PT Mitra Bangsa,Business Analyst,Magang,Finish,2023-02-20,Rejection Screening CV
TS0292,202219506,TC089,Candra Febriani,5,PT Mitra Bangsa,Business Analyst,Magang,Finish,2023-05-10,Rejection Interview User
TS0293,202012365,TC089,Hesti Cahyani,8,PT Mitra Bangsa,Business Analyst,Magang,CDC Briefing Student,2023-03-16,On Progress
TS0294,202217967,TC090,Nadya Setiawan,3,CV Media Abadi,HSE Intern,Full-time,Placement,2023-04-16,Placement
TS0295,20234068,TC090,Taufik Syahputra,3,CV Media Abadi,HSE Intern,Full-time,Placement,2023-04-07,Placement
TS0296,201914463,TC090,Mega Mahendra,9,CV Media Abadi,HSE Intern,Full-time,FU 2,2023-03-29,On Progress
TS0297,20212076,TC091,Teguh Wibowo,6,CV Cakra Informatika,Consultant Intern,Part-time,Placement,2023-06-13,Placement
TS0298,202118187,TC091,Yuni Setiawan,7,CV Cakra Informatika,Consultant Intern,Part-time,Placement,2023-05-07,Placement
TS0299,202113729,TC091,Irfan Saputra,5,CV Cakra Informatika,Consultant Intern,Part-time,Rejected,2023-05-23,Rejection Final Interview
TS0300,202212284,TC091,Lutfia Ramadhan,3,CV Cakra Informatika,Consultant Intern,Part-time,Ghosting,2023-06-21,Ghosting
TS0301,202015860,TC091,Hana Wibowo,8,CV Cakra Informatika,Consultant Intern,Part-time,Rejected,2023-06-04,Rejection Interview User
TS0302,20217844,TC092,Lutfia Handayani,6,CV Inovasi Bangsa,Data Entry Operator,Magang,Finish,2023-09-01,On Progress
TS0303,202118451,TC092,Tika Pratama,7,CV Inovasi Bangsa,Data Entry Operator,Magang,FU 3,2023-08-20,On Progress
TS0304,202123168,TC092,Gita Mahendra,6,CV Inovasi Bangsa,Data Entry Operator,Magang,Rejected,2023-08-06,Rejection Study Case
TS0305,202211814,TC092,Vino Firdaus,3,CV Inovasi Bangsa,Data Entry Operator,Magang,FU 2,2023-08-13,On Progress
TS0306,202316142,TC093,Guntur Febriani,2,PT Jaya Mandiri,Digital Marketing Intern,Magang,Finish,2023-06-26,Placement
TS0307,202215975,TC093,Devi Pangestu,4,PT Jaya Mandiri,Digital Marketing Intern,Magang,Placement,2023-08-22,Placement
TS0308,202310448,TC093,Oscar Oktaviani,3,PT Jaya Mandiri,Digital Marketing Intern,Magang,Rejected,2023-06-12,Rejection Final Interview
TS0309,20238589,TC093,Dafa Utami,2,PT Jaya Mandiri,Digital Marketing Intern,Magang,CDC Briefing Student,2023-06-10,On Progress
TS0310,20219536,TC094,Rani Ardiansyah,6,PT Bina Inovasi,IT Staff,Magang,FU 2,2023-08-06,On Progress
TS0311,20234249,TC094,Kevin Safitri,3,PT Bina Inovasi,IT Staff,Magang,Interview User,2023-07-16,On Progress
TS0312,20230625,TC094,Qonita Maulana,3,PT Bina Inovasi,IT Staff,Magang,Finish,2023-07-31,On Progress
TS0313,20229053,TC095,Dewi Suryadi,4,PT Nusa Nusantara,DevOps Engineer,Magang,Rejected,2023-04-25,Rejection Screening CV
TS0314,202318183,TC095,Ilham Hakim,2,PT Nusa Nusantara,DevOps Engineer,Magang,Placement,2023-05-23,Placement
TS0315,202118863,TC095,Rangga Pratama,5,PT Nusa Nusantara,DevOps Engineer,Magang,Rejected,2023-06-19,Rejection Study Case
TS0316,20196195,TC095,Ratna Gunawan,11,PT Nusa Nusantara,DevOps Engineer,Magang,Rejected,2023-06-25,Rejection Interview User
TS0317,202311482,TC096,Muhammad Handoko,2,PT Cipta Gemilang,Customer Service Intern,Magang,Placement,2023-09-12,Placement
TS0318,202321003,TC097,Qori Safitri,2,PT Bina Cerdas,Data Analyst,Magang,Rejected,2023-05-11,Rejection Screening CV
TS0319,202318408,TC097,Aditya Anggraeni,2,PT Bina Cerdas,Data Analyst,Magang,Rejected,2023-05-18,Rejection Screening CV
TS0320,202115360,TC097,Elsa Suryadi,6,PT Bina Cerdas,Data Analyst,Magang,Interview User,2023-04-29,On Progress
TS0321,202219181,TC097,Tiara Puspitasari,4,PT Bina Cerdas,Data Analyst,Magang,Rejected,2023-06-11,Rejection Final Interview
TS0322,202218149,TC097,Sinta Rahmawati,5,PT Bina Cerdas,Data Analyst,Magang,Interview User,2023-05-02,On Progress
TS0323,20214950,TC098,Yoga Prabowo,7,PT Graha Perkasa,Quality Control Staff,Magang,Finish,2023-08-18,Ghosting
TS0324,202123004,TC098,Januar Cahyono,7,PT Graha Perkasa,Quality Control Staff,Magang,Placement,2023-09-22,Placement
TS0325,202124807,TC098,Eka Hakim,6,PT Graha Perkasa,Quality Control Staff,Magang,Rejected,2023-10-05,Rejection Final Interview
TS0326,202116122,TC098,Wulan Ramadhani,5,PT Graha Perkasa,Quality Control Staff,Magang,Placement,2023-09-29,Placement
TS0327,202118886,TC099,Hana Dewi,5,PT Digital Mandiri,Content Writer,Full-time,Finish,2023-07-18,Rejection Screening CV
TS0328,202210262,TC099,Guntur Pangestu,4,PT Digital Mandiri,Content Writer,Full-time,Placement,2023-08-07,Placement
TS0329,20235783,TC100,Oki Kurniawan,2,PT Indo Sejahtera,Consultant Intern,Magang,Placement,2023-09-03,Placement
TS0330,202121001,TC100,Amelia Suryadi,7,PT Indo Sejahtera,Consultant Intern,Magang,Interview User,2023-07-14,On Progress
TS0331,202219404,TC100,Indah Firmansyah,3,PT Indo Sejahtera,Consultant Intern,Magang,FU 2,2023-08-03,On Progress
TS0332,20238272,TC100,Joko Kurniawan,2,PT Indo Sejahtera,Consultant Intern,Magang,Finish,2023-08-19,Ghosting
TS0333,202314519,TC100,Tika Prabowo,2,PT Indo Sejahtera,Consultant Intern,Magang,Rejected,2023-09-15,Rejection Interview User
TS0334,202319629,TC101,Rafi Fitriani,2,PT Cipta Gemilang,Customer Service Intern,Magang,FU 2,2023-06-28,On Progress
TS0335,20203854,TC101,Lukman Syahputra,8,PT Cipta Gemilang,Customer Service Intern,Magang,Final Interview,2023-07-10,On Progress
TS0336,20210672,TC101,Qori Handayani,6,PT Cipta Gemilang,Customer Service Intern,Magang,FU 1,2023-06-11,On Progress
TS0337,202317370,TC102,Julia Oktaviani,2,CV Techno Inovasi,Customer Service Intern,Magang,Interview User,2023-03-23,On Progress
TS0338,20226462,TC102,Tika Adriansyah,3,CV Techno Inovasi,Customer Service Intern,Magang,Rejected,2023-03-28,Rejection Screening CV
TS0339,20238535,TC102,Ika Putra,3,CV Techno Inovasi,Customer Service Intern,Magang,Rejected,2023-03-12,Rejection Interview User
TS0340,202024844,TC103,Dimas Safitri,7,PT Techno Indonesia,IT Consultant Intern,Magang,Rejected,2023-07-04,Rejection Interview User
TS0341,20220305,TC103,Yuni Mahendra,5,PT Techno Indonesia,IT Consultant Intern,Magang,Rejected,2023-08-17,Rejection Interview User
TS0342,202011965,TC103,Mega Permana,9,PT Techno Indonesia,IT Consultant Intern,Magang,Rejected,2023-07-14,Rejection Interview User
TS0343,20200653,TC104,Aditya Budiman,8,PT Esa Bersama,Production Engineer Intern,Magang,Finish,2023-08-15,Placement
TS0344,20219676,TC104,Nisa Hartono,5,PT Esa Bersama,Production Engineer Intern,Magang,Placement,2023-09-13,Placement
TS0345,20217871,TC104,Aditya Nugroho,7,PT Esa Bersama,Production Engineer Intern,Magang,Placement,2023-09-22,Placement
TS0346,202015927,TC105,Bima Cahyono,8,CV Sentosa Gemilang,Data Entry Operator,Magang,Finish,2023-10-11,Rejection Screening CV
TS0347,20211788,TC105,Ayu Febriani,5,CV Sentosa Gemilang,Data Entry Operator,Magang,Rejected,2023-09-10,Rejection Final Interview
TS0348,20218981,TC105,Oscar Saputra,6,CV Sentosa Gemilang,Data Entry Operator,Magang,Placement,2023-09-18,Placement
TS0349,202120648,TC106,Gibran Budiman,7,CV Sentosa Inovasi,Data Analyst,Magang,Finish,2023-07-24,Ghosting
TS0350,20212879,TC106,Mira Rahmawati,5,CV Sentosa Inovasi,Data Analyst,Magang,CDC Briefing Student,2023-07-12,On Progress
TS0351,20215922,TC106,Kevin Firdaus,7,CV Sentosa Inovasi,Data Analyst,Magang,Rejected,2023-07-29,Rejection Final Interview
TS0352,202218462,TC106,Dimas Anggraeni,4,CV Sentosa Inovasi,Data Analyst,Magang,Selecting Student by Company,2023-07-08,On Progress
TS0353,202222240,TC106,Julia Anggraeni,5,CV Sentosa Inovasi,Data Analyst,Magang,Rejected,2023-09-02,Rejection Final Interview
TS0354,20239474,TC106,Bima Santoso,3,CV Sentosa Inovasi,Data Analyst,Magang,Rejected,2023-08-01,Rejection Screening CV
TS0355,202222186,TC107,Aldi Adriansyah,4,CV Bina Informatika,Content Writer,Full-time,Placement,2023-05-21,Placement
TS0356,20218776,TC107,Pandu Fitriani,7,CV Bina Informatika,Content Writer,Full-time,FU 2,2023-04-26,On Progress
TS0357,202311795,TC107,Arif Fitriani,2,CV Bina Informatika,Content Writer,Full-time,Finish,2023-05-25,Placement
TS0358,202013146,TC107,Qori Putra,7,CV Bina Informatika,Content Writer,Full-time,Placement,2023-05-12,Placement
TS0359,20231282,TC108,Fitri Gunawan,2,PT Global Media,Business Analyst,Magang,Interview User,2023-04-30,On Progress
TS0360,202314982,TC108,Dinda Firmansyah,2,PT Global Media,Business Analyst,Magang,Final Interview,2023-05-20,On Progress
TS0361,202220212,TC108,Sinta Ardiansyah,5,PT Global Media,Business Analyst,Magang,FU 1,2023-05-05,On Progress
TS0362,202112153,TC108,Hafiz Safitri,5,PT Global Media,Business Analyst,Magang,FU 2,2023-04-29,On Progress
TS0363,20227402,TC108,Cahyo Kurniawan,3,PT Global Media,Business Analyst,Magang,Selecting Student by Company,2023-04-17,On Progress
TS0364,202112646,TC108,Candra Putra,7,PT Global Media,Business Analyst,Magang,Rejected,2023-05-16,Rejection Final Interview
TS0365,202011895,TC108,Bima Permana,8,PT Global Media,Business Analyst,Magang,Placement,2023-05-19,Placement
TS0366,202223640,TC108,Bella Sari,5,PT Global Media,Business Analyst,Magang,Interview User,2023-04-28,On Progress
TS0367,20236069,TC109,Winda Rahmawati,2,CV Esa Karya,Data Entry Operator,Magang,Rejected,2023-07-15,Rejection Interview User
TS0368,202223301,TC109,Anisa Wulandari,3,CV Esa Karya,Data Entry Operator,Magang,Placement,2023-07-18,Placement
TS0369,20214510,TC109,Nadya Handayani,7,CV Esa Karya,Data Entry Operator,Magang,Placement,2023-07-15,Placement
TS0370,20227076,TC109,Amelia Ningsih,3,CV Esa Karya,Data Entry Operator,Magang,Interview User,2023-07-04,On Progress
TS0371,20221328,TC110,Dian Budiman,4,CV Mandiri Nusantara,Marketing Staff,Magang,Placement,2023-05-27,Placement
TS0372,202320386,TC110,Indah Nugraha,3,CV Mandiri Nusantara,Marketing Staff,Magang,Rejected,2023-05-09,Rejection Study Case
TS0373,202218835,TC110,Gibran Santoso,4,CV Mandiri Nusantara,Marketing Staff,Magang,Selecting Student by Company,2023-04-09,On Progress
TS0374,20230493,TC110,Tika Saputra,2,CV Mandiri Nusantara,Marketing Staff,Magang,Rejected,2023-05-03,Rejection Screening CV
TS0375,202317046,TC110,Prasetyo Hidayat,3,CV Mandiri Nusantara,Marketing Staff,Magang,Rejected,2023-04-11,Rejection Screening CV
TS0376,20230958,TC111,Qonita Handoko,3,CV Media Digital,IT Support,Full-time,Rejected,2023-05-22,Rejection Interview User
